LAMMPS Description

200	 atoms
100	 bonds
0	angles
0	dihedrals
0	impropers

2	atom types
1	bond types
0	angle types
0	dihedral types
0	improper types

5 5 xlo xhi
5 5 ylo yhi
-0 10000 zlo zhi


Masses
	1 1.0
	2 1.0

Atoms

504 504 2 -4.45423 -2.94531 0.889203
505 505 2 -4.45423 -2.94531 0.889203
506 506 2 -4.45423 -2.94531 0.889203
507 507 2 -4.45423 -2.94531 0.889203
508 508 2 -4.45423 -2.94531 0.889203
509 509 2 -4.45423 -2.94531 0.889203
510 510 2 -4.45423 -2.94531 0.889203
511 511 2 -4.45423 -2.94531 0.889203
512 512 2 -4.45423 -2.94531 0.889203
513 513 2 -4.45423 -2.94531 0.889203
514 514 2 -4.45423 -2.94531 0.889203
515 515 2 -4.45423 -2.94531 0.889203
516 516 2 -4.45423 -2.94531 0.889203
517 517 2 -4.45423 -2.94531 0.889203
518 518 2 -4.45423 -2.94531 0.889203
519 519 2 -4.45423 -2.94531 0.889203
520 520 2 -4.45423 -2.94531 0.889203
521 521 2 -4.45423 -2.94531 0.889203
522 522 2 -4.45423 -2.94531 0.889203
523 523 2 -4.45423 -2.94531 0.889203
524 524 2 -4.45423 -2.94531 0.889203
525 525 2 -4.45423 -2.94531 0.889203
526 526 2 -4.45423 -2.94531 0.889203
527 527 2 -4.45423 -2.94531 0.889203
528 528 2 -4.45423 -2.94531 0.889203
529 529 2 -4.45423 -2.94531 0.889203
530 530 2 -4.45423 -2.94531 0.889203
531 531 2 -4.45423 -2.94531 0.889203
532 532 2 -4.45423 -2.94531 0.889203
533 533 2 -4.45423 -2.94531 0.889203
534 534 2 -4.45423 -2.94531 0.889203
535 535 2 -4.45423 -2.94531 0.889203
536 536 2 -4.45423 -2.94531 0.889203
537 537 2 -4.45423 -2.94531 0.889203
538 538 2 -4.45423 -2.94531 0.889203
539 539 2 -4.45423 -2.94531 0.889203
540 540 2 -4.45423 -2.94531 0.889203
541 541 2 -4.45423 -2.94531 0.889203
542 542 2 -4.45423 -2.94531 0.889203
543 543 2 -4.45423 -2.94531 0.889203
544 544 2 -4.45423 -2.94531 0.889203
545 545 2 -4.45423 -2.94531 0.889203
546 546 2 -4.45423 -2.94531 0.889203
547 547 2 -4.45423 -2.94531 0.889203
548 548 2 -4.45423 -2.94531 0.889203
549 549 2 -4.45423 -2.94531 0.889203
550 550 2 -4.45423 -2.94531 0.889203
551 551 2 -4.45423 -2.94531 0.889203
552 552 2 -4.45423 -2.94531 0.889203
553 553 2 -4.45423 -2.94531 0.889203
554 554 2 -4.45423 -2.94531 0.889203
555 555 2 -4.45423 -2.94531 0.889203
556 556 2 -4.45423 -2.94531 0.889203
557 557 2 -4.45423 -2.94531 0.889203
558 558 2 -4.45423 -2.94531 0.889203
559 559 2 -4.45423 -2.94531 0.889203
560 560 2 -4.45423 -2.94531 0.889203
561 561 2 -4.45423 -2.94531 0.889203
562 562 2 -4.45423 -2.94531 0.889203
563 563 2 -4.45423 -2.94531 0.889203
564 564 2 -4.45423 -2.94531 0.889203
565 565 2 -4.45423 -2.94531 0.889203
566 566 2 -4.45423 -2.94531 0.889203
567 567 2 -4.45423 -2.94531 0.889203
568 568 2 -4.45423 -2.94531 0.889203
569 569 2 -4.45423 -2.94531 0.889203
570 570 2 -4.45423 -2.94531 0.889203
571 571 2 -4.45423 -2.94531 0.889203
572 572 2 -4.45423 -2.94531 0.889203
573 573 2 -4.45423 -2.94531 0.889203
574 574 2 -4.45423 -2.94531 0.889203
575 575 2 -4.45423 -2.94531 0.889203
576 576 2 -4.45423 -2.94531 0.889203
577 577 2 -4.45423 -2.94531 0.889203
578 578 2 -4.45423 -2.94531 0.889203
579 579 2 -4.45423 -2.94531 0.889203
580 580 2 -4.45423 -2.94531 0.889203
581 581 2 -4.45423 -2.94531 0.889203
582 582 2 -4.45423 -2.94531 0.889203
583 583 2 -4.45423 -2.94531 0.889203
584 584 2 -4.45423 -2.94531 0.889203
585 585 2 -4.45423 -2.94531 0.889203
